Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
28/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9489,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
29/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9489,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
2/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.9522,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
3/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.9522,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
4/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.73,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
5/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,15.3002,22.5002,#N/A N/A,#N/A N/A,0.73,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
6/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,15.3002,22.5002,#N/A N/A,#N/A N/A,0.73,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
9/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,15.3002,22.5002,#N/A N/A,#N/A N/A,0.43,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
10/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,15.3002,22.5002,#N/A N/A,#N/A N/A,0.4289,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
11/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0567,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
12/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0567,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
13/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0567,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
16/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0567,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
17/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0567,24.4938,1.23,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
18/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0611,24.4938,1.24,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
19/10/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.0611,24.4938,1.24,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,41.7008,15.3002
20/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,3,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1722,24.9428,31,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
23/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1211,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
24/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1211,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
25/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1211,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
